campaign	relative_path	size_bytes	mtime_utc
NaCl	LiLC-1/gromacs/umbrella_sampling/window_022_2.02nm/umbrella_eq.cpt	1067708	2026-07-19T06:31:40.2169749340Z
NaCl	LiLC-1/gromacs/umbrella_sampling/window_022_2.02nm/umbrella_eq.edr	325400	2026-07-19T06:31:40.2909751570Z
NaCl	LiLC-1/gromacs/umbrella_sampling/window_022_2.02nm/umbrella_eq.xtc	79822948	2026-07-19T06:31:40.2229749520Z
NaCl	LiLC-1/gromacs/umbrella_sampling/window_022_2.02nm/umbrella_eq_prev.cpt	1067432	2026-07-19T06:31:40.2199749430Z
NaCl	LiLC-1/gromacs/umbrella_sampling/window_022_2.02nm/umbrella_prev.cpt	1067412	2026-07-23T12:20:58.6201268330Z
NaCl	LiLC-1/gromacs/umbrella_sampling/window_023_2.09nm/umbrella.cpt	1067688	2026-07-20T00:52:03.4041203870Z
NaCl	LiLC-1/gromacs/umbrella_sampling/window_023_2.09nm/umbrella.edr	1297400	2026-07-20T00:52:03.7141205900Z
NaCl	LiLC-1/gromacs/umbrella_sampling/window_023_2.09nm/umbrella.xtc	318811792	2026-07-20T00:52:03.4131203930Z
NaCl	LiLC-1/gromacs/umbrella_sampling/window_023_2.09nm/umbrella_eq.cpt	1067708	2026-07-18T13:24:43.3811644180Z
NaCl	LiLC-1/gromacs/umbrella_sampling/window_023_2.09nm/umbrella_eq.edr	325400	2026-07-18T13:24:43.4541644310Z
NaCl	LiLC-1/gromacs/umbrella_sampling/window_023_2.09nm/umbrella_eq.xtc	79822188	2026-07-18T13:24:43.3871644190Z
NaCl	LiLC-1/gromacs/umbrella_sampling/window_023_2.09nm/umbrella_eq_prev.cpt	1067432	2026-07-18T13:24:43.3831644190Z
NaCl	LiLC-1/gromacs/umbrella_sampling/window_023_2.09nm/umbrella_prev.cpt	1067412	2026-07-20T00:52:03.4091203900Z
NaCl	LiLC-1/gromacs/umbrella_sampling/window_024_2.17nm/umbrella.cpt	1067688	2026-07-21T15:31:07.7919933470Z
NaCl	LiLC-1/gromacs/umbrella_sampling/window_024_2.17nm/umbrella.edr	1297400	2026-07-21T15:31:07.8679934420Z
NaCl	LiLC-1/gromacs/umbrella_sampling/window_024_2.17nm/umbrella.xtc	318811732	2026-07-21T15:31:07.7999933570Z
NaCl	LiLC-1/gromacs/umbrella_sampling/window_024_2.17nm/umbrella_eq.cpt	1067708	2026-07-18T16:47:41.5610854220Z
NaCl	LiLC-1/gromacs/umbrella_sampling/window_024_2.17nm/umbrella_eq.edr	325400	2026-07-18T16:47:41.6370854450Z
NaCl	LiLC-1/gromacs/umbrella_sampling/window_024_2.17nm/umbrella_eq.xtc	79822428	2026-07-18T16:47:41.5690854240Z
NaCl	LiLC-1/gromacs/umbrella_sampling/window_024_2.17nm/umbrella_eq_prev.cpt	1067432	2026-07-18T16:47:41.5650854230Z
NaCl	LiLC-1/gromacs/umbrella_sampling/window_024_2.17nm/umbrella_prev.cpt	1067412	2026-07-21T15:31:07.7959933520Z
NaCl	LiLC-1/gromacs/umbrella_sampling/window_025_2.24nm/umbrella.cpt	1067688	2026-07-23T08:26:43.2275812770Z
NaCl	LiLC-1/gromacs/umbrella_sampling/window_025_2.24nm/umbrella.edr	1297400	2026-07-23T08:26:43.2995814690Z
NaCl	LiLC-1/gromacs/umbrella_sampling/window_025_2.24nm/umbrella.xtc	318812044	2026-07-23T08:26:43.2325812900Z
NaCl	LiLC-1/gromacs/umbrella_sampling/window_025_2.24nm/umbrella_eq.cpt	1067708	2026-07-19T05:48:45.7316576360Z
NaCl	LiLC-1/gromacs/umbrella_sampling/window_025_2.24nm/umbrella_eq.edr	325400	2026-07-19T05:48:45.8206577050Z
NaCl	LiLC-1/gromacs/umbrella_sampling/window_025_2.24nm/umbrella_eq.xtc	79822708	2026-07-19T05:48:45.7396576430Z
NaCl	LiLC-1/gromacs/umbrella_sampling/window_025_2.24nm/umbrella_eq_prev.cpt	1066640	2026-07-19T05:48:45.7356576390Z
NaCl	LiLC-1/gromacs/umbrella_sampling/window_025_2.24nm/umbrella_prev.cpt	1067412	2026-07-23T08:26:43.2285812790Z
NaCl	LiLC-1/gromacs/umbrella_sampling/window_026_2.32nm/umbrella.cpt	1067688	2026-07-23T14:22:39.8490009800Z
NaCl	LiLC-1/gromacs/umbrella_sampling/window_026_2.32nm/umbrella.edr	1297400	2026-07-23T14:22:39.9220009880Z
NaCl	LiLC-1/gromacs/umbrella_sampling/window_026_2.32nm/umbrella.xtc	318811280	2026-07-23T14:22:39.8550009800Z
NaCl	LiLC-1/gromacs/umbrella_sampling/window_026_2.32nm/umbrella_eq.cpt	1067708	2026-07-21T20:51:34.3097324450Z
NaCl	LiLC-1/gromacs/umbrella_sampling/window_026_2.32nm/umbrella_eq.edr	325400	2026-07-21T20:51:34.4057324710Z
NaCl	LiLC-1/gromacs/umbrella_sampling/window_026_2.32nm/umbrella_eq.xtc	79822572	2026-07-21T20:51:34.3217324480Z
NaCl	LiLC-1/gromacs/umbrella_sampling/window_026_2.32nm/umbrella_eq_prev.cpt	1067432	2026-07-21T20:51:34.3147324470Z
NaCl	LiLC-1/gromacs/umbrella_sampling/window_026_2.32nm/umbrella_prev.cpt	1067412	2026-07-23T14:22:39.8510009800Z
NaCl	LiLC-1/gromacs/umbrella_sampling/window_027_2.39nm/umbrella.cpt	1067688	2026-07-23T17:39:33.3624146170Z
NaCl	LiLC-1/gromacs/umbrella_sampling/window_027_2.39nm/umbrella.edr	1297400	2026-07-23T17:39:33.4334146590Z
NaCl	LiLC-1/gromacs/umbrella_sampling/window_027_2.39nm/umbrella.xtc	318809160	2026-07-23T17:39:33.3674146200Z
NaCl	LiLC-1/gromacs/umbrella_sampling/window_027_2.39nm/umbrella_eq.cpt	1067708	2026-07-22T10:42:04.9856433500Z
NaCl	LiLC-1/gromacs/umbrella_sampling/window_027_2.39nm/umbrella_eq.edr	325400	2026-07-22T10:42:05.0816434130Z
NaCl	LiLC-1/gromacs/umbrella_sampling/window_027_2.39nm/umbrella_eq.xtc	79822572	2026-07-22T10:42:04.9936433550Z
NaCl	LiLC-1/gromacs/umbrella_sampling/window_027_2.39nm/umbrella_eq_prev.cpt	1067432	2026-07-22T10:42:04.9896433530Z
NaCl	LiLC-1/gromacs/umbrella_sampling/window_027_2.39nm/umbrella_prev.cpt	1067412	2026-07-23T17:39:33.3634146180Z
NaCl	LiLC-1/gromacs/umbrella_sampling/window_028_2.47nm/umbrella.cpt	1067688	2026-07-23T22:36:15.1017759780Z
NaCl	LiLC-1/gromacs/umbrella_sampling/window_028_2.47nm/umbrella.edr	1297400	2026-07-23T22:36:15.1707762130Z
NaCl	LiLC-1/gromacs/umbrella_sampling/window_028_2.47nm/umbrella.xtc	318811932	2026-07-23T22:36:15.1067759950Z
NaCl	LiLC-1/gromacs/umbrella_sampling/window_028_2.47nm/umbrella_eq.cpt	1067708	2026-07-22T16:54:53.5980435130Z
NaCl	LiLC-1/gromacs/umbrella_sampling/window_028_2.47nm/umbrella_eq.edr	325400	2026-07-22T16:54:53.7350436100Z
NaCl	LiLC-1/gromacs/umbrella_sampling/window_028_2.47nm/umbrella_eq.xtc	79822352	2026-07-22T16:54:53.6060435180Z
NaCl	LiLC-1/gromacs/umbrella_sampling/window_028_2.47nm/umbrella_eq_prev.cpt	1067432	2026-07-22T16:54:53.6000435140Z
NaCl	LiLC-1/gromacs/umbrella_sampling/window_028_2.47nm/umbrella_prev.cpt	1067412	2026-07-23T22:36:15.1027759810Z
NaCl	LiLC-1/gromacs/umbrella_sampling/window_029_2.54nm/umbrella.cpt	1067688	2026-07-24T01:24:36.0064275250Z
NaCl	LiLC-1/gromacs/umbrella_sampling/window_029_2.54nm/umbrella.edr	1297400	2026-07-24T01:24:36.0514275100Z
NaCl	LiLC-1/gromacs/umbrella_sampling/window_029_2.54nm/umbrella.xtc	318812192	2026-07-24T01:24:36.0104275240Z
NaCl	LiLC-1/gromacs/umbrella_sampling/window_029_2.54nm/umbrella_eq.cpt	1067708	2026-07-18T16:31:19.7648046910Z
NaCl	LiLC-1/gromacs/umbrella_sampling/window_029_2.54nm/umbrella_eq.edr	325400	2026-07-18T16:31:19.9038047260Z
NaCl	LiLC-1/gromacs/umbrella_sampling/window_029_2.54nm/umbrella_eq.xtc	79822772	2026-07-18T16:31:19.7728046930Z
NaCl	LiLC-1/gromacs/umbrella_sampling/window_029_2.54nm/umbrella_eq_prev.cpt	1066640	2026-07-18T16:31:19.7688046920Z
NaCl	LiLC-1/gromacs/umbrella_sampling/window_029_2.54nm/umbrella_prev.cpt	1067412	2026-07-24T01:24:36.0084275250Z
NaCl	LiN3-Core/gromacs/umbrella_sampling/bound_place_min/min.edr	78552	2026-07-18T01:32:54.4050266120Z
NaCl	LiN3-Core/gromacs/umbrella_sampling/bound_place_min/min.trr	533748	2026-07-18T01:32:54.4080265930Z
NaCl	LiN3-Core/gromacs/umbrella_sampling/pull/pull.cpt	1069588	2026-07-18T04:02:42.5938303730Z
NaCl	LiN3-Core/gromacs/umbrella_sampling/pull/pull.edr	649400	2026-07-18T04:02:42.6748303840Z
NaCl	LiN3-Core/gromacs/umbrella_sampling/pull/pull.xtc	159769360	2026-07-18T04:02:42.6018303740Z
NaCl	LiN3-Core/gromacs/umbrella_sampling/pull/pull_prev.cpt	1069312	2026-07-18T04:02:42.5978303740Z
NaCl	LiN3-Core/gromacs/umbrella_sampling/window_000_0.41nm/umbrella.cpt	1069608	2026-07-24T01:34:28.8692679220Z
NaCl	LiN3-Core/gromacs/umbrella_sampling/window_000_0.41nm/umbrella.edr	1297400	2026-07-24T01:34:28.9312680670Z
NaCl	LiN3-Core/gromacs/umbrella_sampling/window_000_0.41nm/umbrella.xtc	319378348	2026-07-24T01:34:28.8742679340Z
NaCl	LiN3-Core/gromacs/umbrella_sampling/window_000_0.41nm/umbrella_eq.cpt	1069628	2026-07-22T13:16:58.9492804180Z
NaCl	LiN3-Core/gromacs/umbrella_sampling/window_000_0.41nm/umbrella_eq.edr	325400	2026-07-22T13:16:59.0322804130Z
NaCl	LiN3-Core/gromacs/umbrella_sampling/window_000_0.41nm/umbrella_eq.xtc	79964896	2026-07-22T13:16:58.9602804170Z
NaCl	LiN3-Core/gromacs/umbrella_sampling/window_000_0.41nm/umbrella_eq_prev.cpt	1069352	2026-07-22T13:16:58.9522804180Z
NaCl	LiN3-Core/gromacs/umbrella_sampling/window_000_0.41nm/umbrella_prev.cpt	1069332	2026-07-24T01:34:28.8712679270Z
NaCl	LiN3-Core/gromacs/umbrella_sampling/window_001_0.48nm/umbrella.cpt	1069608	2026-07-23T11:05:33.6810894160Z
NaCl	LiN3-Core/gromacs/umbrella_sampling/window_001_0.48nm/umbrella.edr	1297400	2026-07-23T11:05:33.7580894130Z
NaCl	LiN3-Core/gromacs/umbrella_sampling/window_001_0.48nm/umbrella.xtc	319381276	2026-07-23T11:05:33.6880894160Z
NaCl	LiN3-Core/gromacs/umbrella_sampling/window_001_0.48nm/umbrella_eq.cpt	1069628	2026-07-18T16:36:59.8388963120Z
NaCl	LiN3-Core/gromacs/umbrella_sampling/window_001_0.48nm/umbrella_eq.edr	325400	2026-07-18T16:36:59.9218963350Z
NaCl	LiN3-Core/gromacs/umbrella_sampling/window_001_0.48nm/umbrella_eq.xtc	79964528	2026-07-18T16:36:59.8458963140Z
NaCl	LiN3-Core/gromacs/umbrella_sampling/window_001_0.48nm/umbrella_eq_prev.cpt	1068560	2026-07-18T16:36:59.8408963120Z
NaCl	LiN3-Core/gromacs/umbrella_sampling/window_001_0.48nm/umbrella_prev.cpt	1069332	2026-07-23T11:05:33.6840894160Z
NaCl	LiN3-Core/gromacs/umbrella_sampling/window_002_0.56nm/umbrella.cpt	1069608	2026-07-22T08:43:59.3289123230Z
NaCl	LiN3-Core/gromacs/umbrella_sampling/window_002_0.56nm/umbrella.edr	1297400	2026-07-22T08:43:59.4299122450Z
NaCl	LiN3-Core/gromacs/umbrella_sampling/window_002_0.56nm/umbrella.xtc	319378260	2026-07-22T08:43:59.3609122990Z
NaCl	LiN3-Core/gromacs/umbrella_sampling/window_002_0.56nm/umbrella_eq.cpt	1069628	2026-07-18T21:50:19.8322533300Z
NaCl	LiN3-Core/gromacs/umbrella_sampling/window_002_0.56nm/umbrella_eq.edr	325400	2026-07-18T21:50:19.9042534090Z
NaCl	LiN3-Core/gromacs/umbrella_sampling/window_002_0.56nm/umbrella_eq.xtc	79964464	2026-07-18T21:50:19.8382533360Z
NaCl	LiN3-Core/gromacs/umbrella_sampling/window_002_0.56nm/umbrella_eq_prev.cpt	1068560	2026-07-18T21:50:19.8342533320Z
NaCl	LiN3-Core/gromacs/umbrella_sampling/window_002_0.56nm/umbrella_prev.cpt	1069332	2026-07-22T08:43:59.3379123160Z
NaCl	LiN3-Core/gromacs/umbrella_sampling/window_003_0.63nm/umbrella.cpt	1069608	2026-07-23T00:04:54.7163767700Z
NaCl	LiN3-Core/gromacs/umbrella_sampling/window_003_0.63nm/umbrella.edr	1297400	2026-07-23T00:04:54.7883767710Z
NaCl	LiN3-Core/gromacs/umbrella_sampling/window_003_0.63nm/umbrella.xtc	319379804	2026-07-23T00:04:54.7213767700Z
NaCl	LiN3-Core/gromacs/umbrella_sampling/window_003_0.63nm/umbrella_eq.cpt	1069628	2026-07-21T02:54:01.1767390730Z
NaCl	LiN3-Core/gromacs/umbrella_sampling/window_003_0.63nm/umbrella_eq.edr	325400	2026-07-21T02:54:01.2597392100Z
NaCl	LiN3-Core/gromacs/umbrella_sampling/window_003_0.63nm/umbrella_eq.xtc	79964616	2026-07-21T02:54:01.1867390900Z
NaCl	LiN3-Core/gromacs/umbrella_sampling/window_003_0.63nm/umbrella_eq_prev.cpt	1069352	2026-07-21T02:54:01.1787390770Z
NaCl	LiN3-Core/gromacs/umbrella_sampling/window_003_0.63nm/umbrella_prev.cpt	1068540	2026-07-23T00:04:54.7173767700Z
NaCl	LiN3-Core/gromacs/umbrella_sampling/window_004_0.71nm/umbrella.cpt	1069608	2026-07-19T22:13:17.4313696280Z
NaCl	LiN3-Core/gromacs/umbrella_sampling/window_004_0.71nm/umbrella.edr	1297400	2026-07-19T22:13:17.5043696070Z
NaCl	LiN3-Core/gromacs/umbrella_sampling/window_004_0.71nm/umbrella.xtc	319383364	2026-07-19T22:13:17.4373696270Z
NaCl	LiN3-Core/gromacs/umbrella_sampling/window_004_0.71nm/umbrella_eq.cpt	1069628	2026-07-18T12:40:12.6637558380Z
NaCl	LiN3-Core/gromacs/umbrella_sampling/window_004_0.71nm/umbrella_eq.edr	325400	2026-07-18T12:40:12.7367558380Z
NaCl	LiN3-Core/gromacs/umbrella_sampling/window_004_0.71nm/umbrella_eq.xtc	79967516	2026-07-18T12:40:12.6697558380Z
NaCl	LiN3-Core/gromacs/umbrella_sampling/window_004_0.71nm/umbrella_eq_prev.cpt	1069352	2026-07-18T12:40:12.6657558380Z
NaCl	LiN3-Core/gromacs/umbrella_sampling/window_004_0.71nm/umbrella_prev.cpt	1068540	2026-07-19T22:13:17.4333696280Z
NaCl	LiN3-Core/gromacs/umbrella_sampling/window_005_0.78nm/umbrella.cpt	1069608	2026-07-20T06:59:04.9111321390Z
NaCl	LiN3-Core/gromacs/umbrella_sampling/window_005_0.78nm/umbrella.edr	1297400	2026-07-20T06:59:05.0551327030Z
NaCl	LiN3-Core/gromacs/umbrella_sampling/window_005_0.78nm/umbrella.xtc	319384468	2026-07-20T06:59:04.9201321750Z
NaCl	LiN3-Core/gromacs/umbrella_sampling/window_005_0.78nm/umbrella_eq.cpt	1069628	2026-07-18T11:47:46.0980024430Z
NaCl	LiN3-Core/gromacs/umbrella_sampling/window_005_0.78nm/umbrella_eq.edr	325400	2026-07-18T11:47:46.1720027560Z
NaCl	LiN3-Core/gromacs/umbrella_sampling/window_005_0.78nm/umbrella_eq.xtc	79963868	2026-07-18T11:47:46.1050024730Z
NaCl	LiN3-Core/gromacs/umbrella_sampling/window_005_0.78nm/umbrella_eq_prev.cpt	1069352	2026-07-18T11:47:46.1010024560Z
NaCl	LiN3-Core/gromacs/umbrella_sampling/window_005_0.78nm/umbrella_prev.cpt	1069332	2026-07-20T06:59:04.9161321590Z
NaCl	LiN3-Core/gromacs/umbrella_sampling/window_006_0.86nm/umbrella.cpt	1069608	2026-07-20T01:55:38.1199717000Z
NaCl	LiN3-Core/gromacs/umbrella_sampling/window_006_0.86nm/umbrella.edr	1297400	2026-07-20T01:55:38.1949717320Z
NaCl	LiN3-Core/gromacs/umbrella_sampling/window_006_0.86nm/umbrella.xtc	319379100	2026-07-20T01:55:38.1279717040Z
NaCl	LiN3-Core/gromacs/umbrella_sampling/window_006_0.86nm/umbrella_eq.cpt	1069628	2026-07-18T16:38:02.3429140410Z
NaCl	LiN3-Core/gromacs/umbrella_sampling/window_006_0.86nm/umbrella_eq.edr	325400	2026-07-18T16:38:02.4149140610Z
NaCl	LiN3-Core/gromacs/umbrella_sampling/window_006_0.86nm/umbrella_eq.xtc	79964744	2026-07-18T16:38:02.3479140420Z
NaCl	LiN3-Core/gromacs/umbrella_sampling/window_006_0.86nm/umbrella_eq_prev.cpt	1068560	2026-07-18T16:38:02.3439140410Z
NaCl	LiN3-Core/gromacs/umbrella_sampling/window_006_0.86nm/umbrella_prev.cpt	1069332	2026-07-20T01:55:38.1239717020Z
NaCl	LiN3-Core/gromacs/umbrella_sampling/window_007_0.93nm/umbrella.cpt	1069608	2026-07-24T06:34:36.7846502840Z
NaCl	LiN3-Core/gromacs/umbrella_sampling/window_007_0.93nm/umbrella.edr	1297400	2026-07-24T06:34:36.8286502280Z
NaCl	LiN3-Core/gromacs/umbrella_sampling/window_007_0.93nm/umbrella.xtc	319377452	2026-07-24T06:34:36.7886502790Z
NaCl	LiN3-Core/gromacs/umbrella_sampling/window_007_0.93nm/umbrella_eq.cpt	1069628	2026-07-22T01:26:47.7147508580Z
NaCl	LiN3-Core/gromacs/umbrella_sampling/window_007_0.93nm/umbrella_eq.edr	325400	2026-07-22T01:26:47.8027508980Z
NaCl	LiN3-Core/gromacs/umbrella_sampling/window_007_0.93nm/umbrella_eq.xtc	79964760	2026-07-22T01:26:47.7237508620Z
NaCl	LiN3-Core/gromacs/umbrella_sampling/window_007_0.93nm/umbrella_eq_prev.cpt	1069352	2026-07-22T01:26:47.7167508590Z
NaCl	LiN3-Core/gromacs/umbrella_sampling/window_007_0.93nm/umbrella_prev.cpt	1068540	2026-07-24T06:34:36.7856502830Z
NaCl	LiN3-Core/gromacs/umbrella_sampling/window_008_1.01nm/umbrella.cpt	1069608	2026-07-22T21:40:39.9191623850Z
NaCl	LiN3-Core/gromacs/umbrella_sampling/window_008_1.01nm/umbrella.edr	1297400	2026-07-22T21:40:40.0371624000Z
NaCl	LiN3-Core/gromacs/umbrella_sampling/window_008_1.01nm/umbrella.xtc	319383680	2026-07-22T21:40:39.9271623860Z
NaCl	LiN3-Core/gromacs/umbrella_sampling/window_008_1.01nm/umbrella_eq.cpt	1069628	2026-07-19T06:43:08.8682473740Z
NaCl	LiN3-Core/gromacs/umbrella_sampling/window_008_1.01nm/umbrella_eq.edr	325400	2026-07-19T06:43:08.9432474560Z
NaCl	LiN3-Core/gromacs/umbrella_sampling/window_008_1.01nm/umbrella_eq.xtc	79964568	2026-07-19T06:43:08.8762473820Z
NaCl	LiN3-Core/gromacs/umbrella_sampling/window_008_1.01nm/umbrella_eq_prev.cpt	1068560	2026-07-19T06:43:08.8712473770Z
NaCl	LiN3-Core/gromacs/umbrella_sampling/window_008_1.01nm/umbrella_prev.cpt	1069332	2026-07-22T21:40:39.9231623850Z
NaCl	LiN3-Core/gromacs/umbrella_sampling/window_009_1.08nm/umbrella.cpt	1069608	2026-07-22T13:27:42.0822971230Z
NaCl	LiN3-Core/gromacs/umbrella_sampling/window_009_1.08nm/umbrella.edr	1297400	2026-07-22T13:27:42.1822971310Z
NaCl	LiN3-Core/gromacs/umbrella_sampling/window_009_1.08nm/umbrella.xtc	319383728	2026-07-22T13:27:42.0912971240Z
NaCl	LiN3-Core/gromacs/umbrella_sampling/window_009_1.08nm/umbrella_eq.cpt	1069628	2026-07-20T02:56:38.5502664460Z
NaCl	LiN3-Core/gromacs/umbrella_sampling/window_009_1.08nm/umbrella_eq.edr	325400	2026-07-20T02:56:38.7192664240Z
NaCl	LiN3-Core/gromacs/umbrella_sampling/window_009_1.08nm/umbrella_eq.xtc	79964560	2026-07-20T02:56:38.5572664450Z
NaCl	LiN3-Core/gromacs/umbrella_sampling/window_009_1.08nm/umbrella_eq_prev.cpt	1069352	2026-07-20T02:56:38.5532664450Z
NaCl	LiN3-Core/gromacs/umbrella_sampling/window_009_1.08nm/umbrella_prev.cpt	1069332	2026-07-22T13:27:42.0872971240Z
NaCl	LiN3-Core/gromacs/umbrella_sampling/window_010_1.16nm/umbrella.cpt	1069608	2026-07-23T16:47:12.1104417940Z
NaCl	LiN3-Core/gromacs/umbrella_sampling/window_010_1.16nm/umbrella.edr	1297400	2026-07-23T16:47:12.1834417530Z
NaCl	LiN3-Core/gromacs/umbrella_sampling/window_010_1.16nm/umbrella.xtc	319377992	2026-07-23T16:47:12.1164417910Z
NaCl	LiN3-Core/gromacs/umbrella_sampling/window_010_1.16nm/umbrella_eq.cpt	1069628	2026-07-21T11:17:28.3621178190Z
NaCl	LiN3-Core/gromacs/umbrella_sampling/window_010_1.16nm/umbrella_eq.edr	325400	2026-07-21T11:17:28.4351177830Z
NaCl	LiN3-Core/gromacs/umbrella_sampling/window_010_1.16nm/umbrella_eq.xtc	79964544	2026-07-21T11:17:28.3681178160Z
NaCl	LiN3-Core/gromacs/umbrella_sampling/window_010_1.16nm/umbrella_eq_prev.cpt	1069352	2026-07-21T11:17:28.3641178180Z
NaCl	LiN3-Core/gromacs/umbrella_sampling/window_010_1.16nm/umbrella_prev.cpt	1069332	2026-07-23T16:47:12.1124417930Z
NaCl	LiN3-Core/gromacs/umbrella_sampling/window_011_1.23nm/umbrella.cpt	1069608	2026-07-20T13:36:42.8899058160Z
NaCl	LiN3-Core/gromacs/umbrella_sampling/window_011_1.23nm/umbrella.edr	1297400	2026-07-20T13:36:43.0339057990Z
NaCl	LiN3-Core/gromacs/umbrella_sampling/window_011_1.23nm/umbrella.xtc	319380880	2026-07-20T13:36:42.9019058150Z
NaCl	LiN3-Core/gromacs/umbrella_sampling/window_011_1.23nm/umbrella_eq.cpt	1069628	2026-07-18T16:34:17.7348514650Z
NaCl	LiN3-Core/gromacs/umbrella_sampling/window_011_1.23nm/umbrella_eq.edr	325400	2026-07-18T16:34:17.8858515060Z
NaCl	LiN3-Core/gromacs/umbrella_sampling/window_011_1.23nm/umbrella_eq.xtc	79964748	2026-07-18T16:34:17.7478514690Z
NaCl	LiN3-Core/gromacs/umbrella_sampling/window_011_1.23nm/umbrella_eq_prev.cpt	1068560	2026-07-18T16:34:17.7408514670Z
NaCl	LiN3-Core/gromacs/umbrella_sampling/window_011_1.23nm/umbrella_prev.cpt	1069332	2026-07-20T13:36:42.8949058160Z
NaCl	LiN3-Core/gromacs/umbrella_sampling/window_012_1.31nm/umbrella.cpt	1069608	2026-07-24T01:54:15.2197909820Z
NaCl	LiN3-Core/gromacs/umbrella_sampling/window_012_1.31nm/umbrella.edr	1297400	2026-07-24T01:54:15.2897910370Z
NaCl	LiN3-Core/gromacs/umbrella_sampling/window_012_1.31nm/umbrella.xtc	319378160	2026-07-24T01:54:15.2257909870Z
NaCl	LiN3-Core/gromacs/umbrella_sampling/window_012_1.31nm/umbrella_eq.cpt	1069628	2026-07-19T21:07:22.2366455060Z
NaCl	LiN3-Core/gromacs/umbrella_sampling/window_012_1.31nm/umbrella_eq.edr	325400	2026-07-19T21:07:22.3246455570Z
NaCl	LiN3-Core/gromacs/umbrella_sampling/window_012_1.31nm/umbrella_eq.xtc	79964340	2026-07-19T21:07:22.2456455110Z
NaCl	LiN3-Core/gromacs/umbrella_sampling/window_012_1.31nm/umbrella_eq_prev.cpt	1069352	2026-07-19T21:07:22.2416455090Z
NaCl	LiN3-Core/gromacs/umbrella_sampling/window_012_1.31nm/umbrella_prev.cpt	1068540	2026-07-24T01:54:15.2217909840Z
NaCl	LiN3-Core/gromacs/umbrella_sampling/window_013_1.38nm/umbrella.cpt	1069608	2026-07-22T21:55:09.3332998320Z
NaCl	LiN3-Core/gromacs/umbrella_sampling/window_013_1.38nm/umbrella.edr	1297400	2026-07-22T21:55:09.4062998440Z
NaCl	LiN3-Core/gromacs/umbrella_sampling/window_013_1.38nm/umbrella.xtc	319378828	2026-07-22T21:55:09.3392998330Z
NaCl	LiN3-Core/gromacs/umbrella_sampling/window_013_1.38nm/umbrella_eq.cpt	1069628	2026-07-19T19:53:25.6505382890Z
NaCl	LiN3-Core/gromacs/umbrella_sampling/window_013_1.38nm/umbrella_eq.edr	325400	2026-07-19T19:53:25.7325383110Z
NaCl	LiN3-Core/gromacs/umbrella_sampling/window_013_1.38nm/umbrella_eq.xtc	79964848	2026-07-19T19:53:25.6625382920Z
NaCl	LiN3-Core/gromacs/umbrella_sampling/window_013_1.38nm/umbrella_eq_prev.cpt	1068560	2026-07-19T19:53:25.6545382900Z
NaCl	LiN3-Core/gromacs/umbrella_sampling/window_013_1.38nm/umbrella_prev.cpt	1069332	2026-07-22T21:55:09.3352998320Z
NaCl	LiN3-Core/gromacs/umbrella_sampling/window_014_1.46nm/umbrella.cpt	1069608	2026-07-20T22:30:46.4316030310Z
NaCl	LiN3-Core/gromacs/umbrella_sampling/window_014_1.46nm/umbrella.edr	1297400	2026-07-20T22:30:46.5456030520Z
NaCl	LiN3-Core/gromacs/umbrella_sampling/window_014_1.46nm/umbrella.xtc	319378380	2026-07-20T22:30:46.4436030330Z
NaCl	LiN3-Core/gromacs/umbrella_sampling/window_014_1.46nm/umbrella_eq.cpt	1069628	2026-07-18T22:47:56.6043951790Z
NaCl	LiN3-Core/gromacs/umbrella_sampling/window_014_1.46nm/umbrella_eq.edr	325400	2026-07-18T22:47:56.6763951830Z
NaCl	LiN3-Core/gromacs/umbrella_sampling/window_014_1.46nm/umbrella_eq.xtc	79964280	2026-07-18T22:47:56.6093951800Z
NaCl	LiN3-Core/gromacs/umbrella_sampling/window_014_1.46nm/umbrella_eq_prev.cpt	1069352	2026-07-18T22:47:56.6053951790Z
NaCl	LiN3-Core/gromacs/umbrella_sampling/window_014_1.46nm/umbrella_prev.cpt	1069332	2026-07-20T22:30:46.4356030320Z
NaCl	LiN3-Core/gromacs/umbrella_sampling/window_015_1.53nm/umbrella.cpt	1069608	2026-07-23T10:38:37.2388638650Z
NaCl	LiN3-Core/gromacs/umbrella_sampling/window_015_1.53nm/umbrella.edr	1297400	2026-07-23T10:38:37.3118639110Z
NaCl	LiN3-Core/gromacs/umbrella_sampling/window_015_1.53nm/umbrella.xtc	319378336	2026-07-23T10:38:37.2448638690Z
NaCl	LiN3-Core/gromacs/umbrella_sampling/window_015_1.53nm/umbrella_eq.cpt	1069628	2026-07-18T16:34:06.9928485600Z
NaCl	LiN3-Core/gromacs/umbrella_sampling/window_015_1.53nm/umbrella_eq.edr	325400	2026-07-18T16:34:07.0668485810Z
NaCl	LiN3-Core/gromacs/umbrella_sampling/window_015_1.53nm/umbrella_eq.xtc	79964464	2026-07-18T16:34:06.9988485620Z
NaCl	LiN3-Core/gromacs/umbrella_sampling/window_015_1.53nm/umbrella_eq_prev.cpt	1069352	2026-07-18T16:34:06.9938485610Z
NaCl	LiN3-Core/gromacs/umbrella_sampling/window_015_1.53nm/umbrella_prev.cpt	1069332	2026-07-23T10:38:37.2418638670Z
NaCl	LiN3-Core/gromacs/umbrella_sampling/window_016_1.61nm/umbrella.cpt	1069608	2026-07-23T20:41:43.6262164190Z
